ds,y
2020-04-21,425.96777386395013
2020-04-22,419.7994221851441
2020-04-23,406.0560616980506
2020-04-24,384.49299093271895
2020-04-25,355.00666226191356
2020-04-26,317.6409560781938
2020-04-27,272.59068774620306
2020-04-28,220.20222449098677
2020-04-29,160.97114517273067
2020-04-30,95.53693388455221
2020-05-01,24.674757353258837
2020-05-02,-50.71556495289645
2020-05-03,-129.62323148941323
2020-05-04,-210.94254842352112
2020-05-05,-293.4911653935274
2020-05-06,-376.0301372998957
2020-05-07,-457.28545111640415
2020-05-08,-535.9706222543407
2020-05-09,-610.8099379527936
2020-05-10,-680.5619061433715
2020-05-11,-744.0424577341928
2020-05-12,-800.1474485967743
2020-05-13,-847.874014867932
2020-05-14,-886.3403514657265
2020-05-15,-914.8035087527644
2020-05-16,-932.6748356727861
2020-05-17,-939.5327388762626
2020-05-18,-935.1324756139368
2020-05-19,-919.4127526398206
2020-05-20,-892.4989630188762
2020-05-21,-854.7029564556448
2020-05-22,-806.5193053301934
2020-05-23,-748.6180967577094
2020-05-24,-681.8343493426531
2020-05-25,-607.1542205224952
2020-05-26,-525.6982351416926
2020-05-27,-438.7018268498777
2020-05-28,-347.49353982593595
2020-05-29,-253.47128802503693
2020-05-30,-158.0771115724545
2020-05-31,-62.7709041630106
2020-06-01,30.996389402441455
2020-06-02,121.80959070280313
2020-06-03,208.31559963529915
2020-06-04,289.2486847127362
2020-06-05,363.45425032827
2020-06-06,429.9106043472117
2020-06-07,487.74828380332525
2020-06-08,536.2665399851088
2020-06-09,574.9466360326393
2020-06-10,603.4616693911447
2020-06-11,621.6826969906298
2020-06-12,629.6810116124874
2020-06-13,627.7264922216049
2020-06-14,616.2820276557312
2020-06-15,595.9940904822809
2020-06-16,567.679614534468
2020-06-17,532.3094041002074
2020-06-18,490.9883734640906
2020-06-19,444.9329810587697
2020-06-20,395.44628151894784
2020-06-21,343.8910702157793
2020-06-22,291.6616372893104
2020-06-23,240.15468086329417
2020-06-24,190.73995127527314
2020-06-25,144.73120924102963
2020-06-26,103.35808056466082
2020-06-27,67.73937819418408
2020-06-28,38.85843922367914
2020-06-29,17.540990198877942
2020-06-30,4.436009357063609
2020-07-01,2.249639673992787e-28
2020-07-02,4.485026035041971
2020-07-03,17.93078998107528
2020-07-04,40.160956739556724
2020-07-05,70.78384462987785
2020-07-06,109.19752014458525
2020-07-07,154.59924623473555
2020-07-08,205.99914737729424
2020-07-09,262.23786990819394
2020-07-10,322.00793481074146
2020-07-11,383.87840396179917
2020-07-12,446.32241130501126
2020-07-13,507.7470489729472
2020-07-14,566.5250463047191
2020-07-15,621.027638116907
2020-07-16,669.6579884029348
2020-07-17,710.8845175632016
2020-07-18,743.2734757787293
2020-07-19,765.5201124653707
2020-07-20,776.4778118657053
2020-07-21,775.1845974821437
2020-07-22,760.886452710574
2020-07-23,733.0569609416135
2020-07-24,691.4128345719934
2020-07-25,635.9249776169917
2020-07-26,566.8248095533306
2020-07-27,484.6056671043612
2020-07-28,390.0191942255617
2020-07-29,284.0667267754075
2020-07-30,167.98577541366924
2020-07-31,43.23180627182363
2020-08-01,-88.54438799153411
2020-08-02,-225.52334584336646
2020-08-03,-365.7471605730403
2020-08-04,-507.15273380001486
2020-08-05,-647.6074586831531
2020-08-06,-784.9466798691046
2020-08-07,-917.0122365132878
2020-08-08,-1041.6913670512736
2020-08-09,-1156.955240443731
2020-08-10,-1260.8963787556545
2020-08-11,-1351.7642502809138
2020-08-12,-1427.9983408302019
2020-08-13,-1488.2580528342426
2020-08-14,-1531.4488368749985
2020-08-15,-1556.744027189135
2020-08-16,-1563.601930392612
2020-08-17,-1551.7778037361707
2020-08-18,-1521.3304540083363
2020-08-19,-1472.6232889811447
2020-08-20,-1406.319758139784
2020-08-21,-1323.3732263516542
2020-08-22,-1225.01143105807
2020-08-23,-1112.7157784411356
2020-08-24,-988.195834781441
2020-08-25,-853.3594638943918
2020-08-26,-710.2791482331335
2020-08-27,-561.1551082324216
2020-08-28,-408.2759001745595
2020-08-29,-253.97722592641074
2020-08-30,-100.59972720164664
2020-08-31,49.55343832100785
2020-09-01,194.25843223192348
2020-09-02,331.411181237978
2020-09-03,459.0656544473143
2020-09-04,575.4692296864271
2020-09-05,679.0944578223465
2020-09-06,768.6665991584055
2020-09-07,843.1863836243838
2020-09-08,901.9475352762029
2020-09-09,944.5486999165765
2020-09-10,970.8995206088241
2020-09-11,981.2207174820345
2020-09-12,976.038143393349
2020-09-13,956.1709035143465
2020-09-14,922.7137424936533
2020-09-15,877.0140152688205
2020-09-16,820.643664654485
2020-09-17,755.3667284062935
2020-09-18,683.1029885666998
2020-09-19,605.8884547249394
2020-09-20,525.8334387601731
2020-09-21,445.0790303143237
2020-09-22,365.7528185561656
2020-09-23,289.92472593841643
2020-09-24,219.5638231099704
2020-09-25,156.49698074197258
2020-09-26,102.3701839001997
2020-09-27,58.613288214488705
2020-09-28,26.40893524386667
2020-09-29,6.666268205089711
2020-09-30,7.592533899725654e-28
2020-10-01,6.715284883068257
2020-10-02,26.798735026063156
2020-10-03,59.91580573036605
2020-10-04,105.41465033589317
2020-10-05,162.33642032189658
2020-10-06,229.43186010367538
2020-10-07,305.18392204043676
2020-10-08,387.8360076010656
2020-10-09,475.4253278357542
2020-10-10,565.8207725061933
2020-10-11,656.7645845109992
2020-10-12,745.9170564808779
2020-10-13,830.9034012469214
2020-10-14,909.3618986711849
2020-10-15,978.9923891372837
2020-10-16,1037.6041695745737
2020-10-17,1083.1623516373445
2020-10-18,1113.8317636371141
2020-10-19,1128.0175177352505
2020-10-20,1124.4014211003382
2020-10-21,1101.9734832360039
2020-10-22,1060.0578601851767
2020-10-23,998.3326782112686
2020-10-24,916.8432929720701
2020-10-25,816.0086630284625
2020-10-26,696.6206464625199
2020-10-27,559.8361639601368
2020-10-28,407.1623083780844
2020-10-29,240.434616942788
2020-10-30,61.78885519039008
2020-10-31,-126.37321103017008
2020-11-01,-321.42346019732713
2020-11-02,-520.551772722559
2020-11-03,-720.8143022065019
2020-11-04,-919.1847800664103
2020-11-05,-1112.6079086218037
2020-11-06,-1298.0538507722272
2020-11-07,-1472.5727961497596
2020-11-08,-1633.3485747440905
2020-11-09,-1777.75029977712
2020-11-10,-1903.3810519650528
2020-11-11,-2008.122666792474
2020-11-12,-2090.1757542027585
2020-11-13,-2148.0941649972315
2020-11-14,-2180.813218705485
2020-11-15,-2187.671121908961
2020-11-16,-2168.4231318584034
2020-11-17,-2123.2481553768525
2020-11-18,-2052.7476149434174
2020-11-19,-1957.9365598239233
2020-11-20,-1840.2271473731205
2020-11-21,-1701.4047653584266
2020-11-22,-1543.5972075396182
2020-11-23,-1369.2374490403813
2020-11-24,-1181.020692647091
2020-11-25,-981.8564696163978
2020-11-26,-774.8166766389094
2020-11-27,-563.0805123240807
2020-11-28,-349.8773402803603
2020-11-29,-138.42855024028307
2020-11-30,68.11048723958088
2020-12-01,266.70727376104173
2020-12-02,454.5067628406485
2020-12-03,628.882624181889
2020-12-04,787.4842090445841
2020-12-05,928.2783112974869
2020-12-06,1049.5849145134848
2020-12-07,1150.1062272636636
2020-12-08,1228.9484345197661
2020-12-09,1285.6357304420033
2020-12-10,1320.1163442270201
2020-12-11,1332.7604233515824
2020-12-12,1324.3497945650943
2020-12-13,1296.0597793729617
2020-12-14,1249.4333945050244
2020-12-15,1186.3484160031721
2020-12-16,1108.9779252087642
2020-12-17,1019.7450833484959
2020-12-18,921.27299607463
2020-12-19,816.3306279309286
2020-12-20,707.7758073045679
2020-12-21,598.4964233393389
2020-12-22,491.35095624903784
2020-12-23,389.1095006015594
2020-12-24,294.3964369789105
2020-12-25,209.63588091928443
2020-12-26,137.0009896062144
2020-12-27,78.36813720529804
2020-12-28,35.27688028885583
2020-12-29,8.896527053116113
2020-12-30,1.7997117391942292e-27
