ds,y
2020-09-23,20.471568400042745
2020-09-24,14.322797286990731
2020-09-25,16.29469738038398
2020-09-26,17.443520143013988
2020-09-27,20.087533818129465
2020-09-28,14.37203088881305
2020-09-29,19.62476901933529
2020-09-30,17.389585438498933
2020-10-01,15.492818712702718
2020-10-02,18.48282021614821
2020-10-03,18.075566327125266
2020-10-04,16.61187333671813
2020-10-05,18.10274223213055
2020-10-06,17.359231332563752
2020-10-07,18.539396329142452
2020-10-08,19.83477655328851
2020-10-09,21.89619552261125
2020-10-10,16.47748848130714
2020-10-11,23.4632479091421
2020-10-12,15.551940263287435
2020-10-13,19.426098436693923
2020-10-14,21.194195426799656
2020-10-15,20.881475287339423
2020-10-16,19.3897371814439
2020-10-17,20.54790447327126
2020-10-18,20.320160421889643
2020-10-19,20.482058257935748
2020-10-20,23.726820951243024
2020-10-21,23.120251959311627
2020-10-22,21.410334098440504
2020-10-23,24.99614804420829
2020-10-24,24.22272222595562
2020-10-25,25.65490271068511
2020-10-26,25.71885648513007
2020-10-27,23.240863746546115
2020-10-28,24.22603670306221
2020-10-29,27.296263150343776
2020-10-30,27.484855443398917
2020-10-31,26.691330683711712
2020-11-01,27.442795186116214
2020-11-02,30.24386233247182
2020-11-03,26.99055679261349
2020-11-04,29.757217934988038
2020-11-05,28.751493031789416
2020-11-06,29.216271972122986
2020-11-07,32.34720965924531
2020-11-08,32.3001367826645
2020-11-09,32.77695644420614
2020-11-10,34.26186965545995
2020-11-11,32.19359264915352
2020-11-12,34.01521864834929
2020-11-13,32.528920025082684
2020-11-14,34.293700994797206
2020-11-15,33.878135253618304
2020-11-16,34.82197368423817
2020-11-17,36.30373812473278
2020-11-18,33.957688177511876
2020-11-19,40.25426154713737
2020-11-20,34.526859087386086
2020-11-21,34.57337986129848
2020-11-22,39.773715941656874
2020-11-23,39.48885949710266
2020-11-24,39.59355776324557
2020-11-25,40.03299183243854
2020-11-26,39.1734573138906
2020-11-27,37.81524320941865
2020-11-28,40.16281271437044
2020-11-29,39.04749850231926
2020-11-30,42.7313799308098
2020-12-01,40.85459613014186
2020-12-02,39.853109368407665
2020-12-03,41.204137495990324
2020-12-04,43.00260038040835
2020-12-05,41.36577070477963
2020-12-06,41.15156801079506
2020-12-07,43.57215347081374
2020-12-08,43.849160808631105
2020-12-09,42.605188428715174
2020-12-10,42.92198735050259
2020-12-11,44.55806252762334
2020-12-12,41.41239384802872
2020-12-13,41.69275229840945
2020-12-14,43.25426727805449
2020-12-15,44.43196209037506
2020-12-16,45.632488578854684
2020-12-17,48.09723640915255
2020-12-18,46.98166996160323
2020-12-19,45.05024508366041
2020-12-20,45.419800108812716
2020-12-21,43.52444319053846
2020-12-22,45.54814988381188
2020-12-23,45.047609472839135
2020-12-24,46.29428791987154
2020-12-25,44.002608929638356
2020-12-26,46.68842757108388
2020-12-27,48.69249252863661
2020-12-28,45.37158843492778
2020-12-29,46.33966190146561
2020-12-30,46.84893772509627
2020-12-31,44.5841711448746
2021-01-01,45.738603173335335
2021-01-02,45.205568355762075
2021-01-03,45.252197999629345
2021-01-04,43.37414475616653
2021-01-05,44.8197399474268
2021-01-06,45.60490919117
2021-01-07,47.3374514061538
2021-01-08,46.16845601448054
2021-01-09,48.359986530302365
2021-01-10,42.31206705223856
2021-01-11,45.374470524763595
2021-01-12,43.77001622756584
2021-01-13,47.54740168154923
2021-01-14,41.307162739552105
2021-01-15,40.992331931941685
2021-01-16,41.21362512192555
2021-01-17,37.89844978696281
2021-01-18,40.822346505608415
2021-01-19,40.077589477606296
2021-01-20,41.61363103365178
2021-01-21,41.70894999679433
2021-01-22,44.486602806862976
2021-01-23,42.34078901854193
2021-01-24,38.98930505511819
2021-01-25,38.047582568811755
2021-01-26,40.5283190366148
2021-01-27,36.60349499177392
2021-01-28,42.60641521750998
2021-01-29,41.002613323401945
2021-01-30,37.40695871555607
2021-01-31,34.62259971172405
2021-02-01,40.46279116820202
2021-02-02,37.23539616015929
2021-02-03,39.653417344211604
2021-02-04,33.70673913789082
2021-02-05,35.419769207900124
2021-02-06,36.357652496348045
2021-02-07,36.17608996481748
2021-02-08,34.92386599673767
2021-02-09,36.819045003582616
2021-02-10,33.195496056382005
2021-02-11,34.81196391908967
2021-02-12,35.11243114088747
2021-02-13,35.68548769860603
2021-02-14,35.87476974977792
2021-02-15,32.00783590978624
2021-02-16,31.00559520897181
2021-02-17,36.457459362326276
2021-02-18,34.407031377891116
2021-02-19,32.09816084045501
2021-02-20,36.562998835584686
2021-02-21,33.57081241427323
2021-02-22,35.59038873037528
2021-02-23,33.27305937739994
2021-02-24,37.17995471165135
2021-02-25,36.50407412667667
2021-02-26,32.445160309594435
2021-02-27,34.850930998621244
2021-02-28,34.17846345196791
2021-03-01,35.620312280814225
2021-03-02,30.964123445459816
2021-03-03,34.29272147603315
2021-03-04,35.07996084756938
2021-03-05,29.50406403663542
2021-03-06,30.729462027508827
2021-03-07,29.107997031245713
2021-03-08,32.7541919515691
2021-03-09,34.85068607601807
2021-03-10,36.55892735104597
2021-03-11,33.856968532218644
2021-03-12,37.136442507332184
2021-03-13,31.305194857850587
2021-03-14,30.860435055934136
2021-03-15,34.373359306314185
2021-03-16,35.48510496732769
2021-03-17,34.899156003202734
2021-03-18,31.092048085885153
2021-03-19,35.3256338456891
2021-03-20,33.186147532109324
2021-03-21,37.439608404225204
2021-03-22,37.152271503333104
2021-03-23,34.87141093978973
2021-03-24,36.06844350491919
2021-03-25,35.33527523969217
2021-03-26,37.69797383376508
2021-03-27,40.11491845657129
2021-03-28,36.62570404633957
2021-03-29,40.00852250096858
2021-03-30,38.35345177457303
2021-03-31,38.25151981520535
2021-04-01,40.05574519378233
2021-04-02,38.64056986240153
2021-04-03,40.053164856637714
2021-04-04,39.2217161085296
2021-04-05,46.01095694564432
2021-04-06,42.62251053726529
2021-04-07,41.62885639881484
2021-04-08,43.937834314434156
2021-04-09,43.771416015672905
2021-04-10,44.044341091636554
2021-04-11,46.208205987866386
2021-04-12,46.991232558657074
2021-04-13,44.91367535942757
2021-04-14,45.322977967673125
2021-04-15,46.42528206892089
2021-04-16,42.872504969755084
2021-04-17,44.94647412786543
2021-04-18,51.21001787993854
2021-04-19,52.26388078748136
2021-04-20,48.97117379243044
2021-04-21,51.11465019289206
2021-04-22,51.0726870786764
2021-04-23,57.092335066689216
2021-04-24,53.65322904859688
2021-04-25,51.63225967258267
2021-04-26,50.44493903443118
2021-04-27,49.604371124578606
2021-04-28,53.67817376615501
2021-04-29,52.204698366376874
2021-04-30,51.31066076236808
2021-05-01,53.29086349676751
2021-05-02,52.84029923673424
2021-05-03,58.787096710619636
2021-05-04,57.57504670175927
2021-05-05,56.18383134460308
2021-05-06,59.53626775629171
2021-05-07,57.09586839820085
2021-05-08,55.571040213379234
2021-05-09,60.6796529249726
2021-05-10,59.037955493758425
2021-05-11,56.1989443614319
2021-05-12,58.19228892184915
2021-05-13,57.10716756000173
2021-05-14,56.363853045347604
