ds,y
2023-03-26,3.140786478111049
2023-03-27,4.187320902726828
2023-03-28,5.255142320501238
2023-03-29,3.3642739536644566
2023-03-30,4.9040465155178445
2023-03-31,3.919742381627559
2023-04-01,3.7071271677376556
2023-04-02,4.442969640045442
2023-04-03,3.5647576775806264
2023-04-04,4.096350694652818
2023-04-05,3.502122107411152
2023-04-06,6.7147251329163895
2023-04-07,4.835263551971729
2023-04-08,4.150274492007415
2023-04-09,5.113979910734223
2023-04-10,4.83767195030917
2023-04-11,4.779030400466777
2023-04-12,5.664166700043426
2023-04-13,5.857507710047305
2023-04-14,4.619498852389473
2023-04-15,4.62418175935532
2023-04-16,4.974948302848356
2023-04-17,2.998078835264416
2023-04-18,3.8348089378014483
2023-04-19,6.766874267444525
2023-04-20,7.094967713501283
2023-04-21,5.250963960443622
2023-04-22,6.1265569630557675
2023-04-23,5.911250154543537
2023-04-24,8.728880808455237
2023-04-25,6.819574911434577
2023-04-26,5.622082408519233
2023-04-27,4.844459559399575
2023-04-28,4.243553679742428
2023-04-29,6.103463635867223
2023-04-30,5.193649254715697
2023-05-01,4.577746290402326
2023-05-02,5.4034271157574745
2023-05-03,5.018451996385606
2023-05-04,7.837141635072565
2023-05-05,7.081639756949451
2023-05-06,6.242027358683383
2023-05-07,7.779944138890027
2023-05-08,6.427368307647619
2023-05-09,5.538715798671737
2023-05-10,7.973124077269658
2023-05-11,7.038910043684659
2023-05-12,5.5127538456735445
2023-05-13,6.409661321916392
2023-05-14,5.774381746615243
2023-05-15,5.317200269035665
2023-05-16,7.676177547531641
2023-05-17,8.709416640470131
2023-05-18,5.451432426180859
2023-05-19,7.462969236690571
2023-05-20,6.299357430878173
2023-05-21,6.512874616235304
2023-05-22,6.457606075761132
2023-05-23,6.236009230320184
2023-05-24,7.198521627944827
2023-05-25,6.369049883588962
2023-05-26,7.5204568257798385
2023-05-27,7.249761890550864
2023-05-28,7.1110519531335905
2023-05-29,6.492436337958402
2023-05-30,6.8732286694316675
2023-05-31,8.255391225825756
2023-06-01,8.050917187624382
2023-06-02,6.62244475520145
2023-06-03,7.749332305429226
2023-06-04,8.45138712337179
2023-06-05,6.080594718878628
2023-06-06,8.343360192379937
2023-06-07,7.187376241054154
2023-06-08,8.47059866859316
2023-06-09,7.186740843457484
2023-06-10,6.1951178993354805
2023-06-11,6.422457562116838
2023-06-12,8.148084946661381
2023-06-13,8.409722501721483
2023-06-14,7.295683374895592
2023-06-15,8.888592458777374
2023-06-16,6.638479937731041
2023-06-17,8.283920201352682
2023-06-18,7.188983800237544
2023-06-19,7.798163892197842
2023-06-20,8.547398671316413
2023-06-21,7.689586634716048
2023-06-22,8.215444455770175
2023-06-23,9.656292809214442
2023-06-24,8.123108130476853
2023-06-25,9.585692112065141
2023-06-26,7.670293145342383
2023-06-27,9.379804177915283
2023-06-28,10.3415686206579
2023-06-29,6.478355499872712
2023-06-30,8.203104744529524
2023-07-01,9.62707212718054
2023-07-02,8.896954613957007
2023-07-03,9.521145873371308
2023-07-04,8.59601481328418
2023-07-05,9.3365897874729
2023-07-06,9.14432276460792
2023-07-07,10.517782061659807
2023-07-08,9.654420843301214
2023-07-09,9.787602662075203
2023-07-10,9.088123033877533
2023-07-11,9.062393775927507
2023-07-12,9.16744181218038
2023-07-13,10.044452142378297
2023-07-14,9.279015519179739
2023-07-15,10.039774856896413
2023-07-16,11.87540079864544
2023-07-17,10.721124703431693
2023-07-18,9.573976467832159
2023-07-19,11.151213922163945
2023-07-20,9.591924626978448
2023-07-21,8.011875464822147
2023-07-22,9.091913689082597
2023-07-23,8.279208078974145
2023-07-24,9.848486515958692
2023-07-25,10.268418379189551
2023-07-26,11.976437312275284
2023-07-27,10.676927373764164
2023-07-28,10.180899471191136
2023-07-29,11.27940558118349
2023-07-30,8.288864690992115
2023-07-31,10.785614558108566
2023-08-01,11.370865193886969
2023-08-02,9.17141375422016
2023-08-03,11.84375404320693
2023-08-04,11.088496407494414
2023-08-05,10.3847120860992
2023-08-06,11.482781866106286
2023-08-07,13.170692857804397
2023-08-08,11.131866255058496
2023-08-09,11.248220586300336
2023-08-10,10.590639100459757
2023-08-11,10.25015563053521
2023-08-12,11.980335816544246
2023-08-13,10.343916174091135
2023-08-14,11.321566237219393
2023-08-15,10.822342553234884
2023-08-16,11.828979825746393
2023-08-17,11.733662105286948
2023-08-18,12.4875399442579
2023-08-19,10.989983601145253
2023-08-20,11.28012506470663
2023-08-21,10.621236284217694
2023-08-22,11.205706739923889
2023-08-23,12.077300493044854
2023-08-24,12.506988616645351
2023-08-25,10.877834675822376
2023-08-26,12.719605920105662
2023-08-27,13.25563785880495
2023-08-28,12.363434903223702
2023-08-29,13.876795812558067
2023-08-30,11.276210800896427
2023-08-31,10.855345296688585
2023-09-01,10.371279751095722
2023-09-02,13.696044311489183
2023-09-03,12.904365656354058
2023-09-04,12.244415329089545
2023-09-05,12.629968626319823
2023-09-06,11.274510952701624
2023-09-07,14.895751979616827
2023-09-08,12.629221181975227
2023-09-09,12.659394794604893
2023-09-10,13.325766623898694
2023-09-11,13.131009231736714
2023-09-12,12.923884024279133
2023-09-13,11.959525544554689
2023-09-14,13.271468357135996
2023-09-15,14.732024496475034
2023-09-16,14.245420046154978
2023-09-17,14.543186626639399
2023-09-18,12.488784323568815
2023-09-19,12.06039517974142
2023-09-20,12.974213079900354
2023-09-21,13.205724912288694
2023-09-22,14.29419151847095
2023-09-23,11.55753537028518
2023-09-24,14.829550319460614
2023-09-25,13.191992101421013
2023-09-26,12.97311893005258
2023-09-27,12.437895624739834
2023-09-28,11.845143328134231
2023-09-29,14.373170583961915
2023-09-30,13.673317967188405
2023-10-01,12.360039100258946
2023-10-02,12.404921227936384
2023-10-03,13.414215300709872
2023-10-04,15.469021525289394
2023-10-05,13.590408648636396
2023-10-06,12.396857046881895
2023-10-07,13.704256935914056
2023-10-08,13.72727643025233
2023-10-09,11.35311335705843
2023-10-10,14.045705133482189
2023-10-11,13.919065469791322
2023-10-12,14.89620636481342
2023-10-13,16.098956094945343
2023-10-14,15.426565029547758
2023-10-15,14.081111309445172
2023-10-16,13.29347409125833
2023-10-17,17.02335980324986
2023-10-18,14.559218434014488
2023-10-19,14.563929291912947
2023-10-20,14.575874912889999
2023-10-21,14.848084760767856
2023-10-22,14.555639588076058
2023-10-23,14.176337993119764
2023-10-24,14.253141058759608
2023-10-25,14.817246729784003
2023-10-26,14.356575228866236
2023-10-27,14.237154217322837
2023-10-28,15.106430227691897
2023-10-29,14.795022782579146
2023-10-30,16.60399298858269
2023-10-31,12.499030191606987
2023-11-01,16.291506851922463
2023-11-02,16.496085192497628
2023-11-03,13.226609767591851
2023-11-04,15.007312405919652
2023-11-05,15.028559134004208
2023-11-06,14.04248830528218
2023-11-07,14.722183312409125
2023-11-08,14.439424154534173
2023-11-09,17.352270443423624
2023-11-10,16.58567839314746
2023-11-11,16.97155509499416
2023-11-12,16.471672064043236
2023-11-13,14.670948228782771
2023-11-14,15.325479733720227
2023-11-15,16.389374561227918
2023-11-16,14.727872191108055
2023-11-17,16.712998430172387
2023-11-18,15.809674601841866
2023-11-19,15.725179192450405
2023-11-20,16.860959968203495
2023-11-21,16.64426331148604
2023-11-22,15.88903383418092
2023-11-23,17.45932980336425
2023-11-24,15.268936672400104
2023-11-25,17.015935606944264
2023-11-26,17.043101257968384
2023-11-27,16.19045356068601
2023-11-28,16.87613302224212
2023-11-29,15.3488864236147
2023-11-30,17.574027019206902
2023-12-01,16.51509786355701
2023-12-02,16.227276979480962
2023-12-03,17.84900922583689
2023-12-04,16.14565630945724
2023-12-05,15.491538703636442
2023-12-06,15.393370826476096
2023-12-07,17.60600995134564
2023-12-08,15.769570647503718
2023-12-09,18.854794181984367
2023-12-10,15.06807059211628
2023-12-11,18.89645636829004
2023-12-12,17.46101746720262
2023-12-13,17.203286888129607
2023-12-14,16.805080913191052
2023-12-15,17.799136114352073
2023-12-16,17.41236529757515
2023-12-17,18.60330188201652
2023-12-18,17.66422764866204
2023-12-19,17.75030176146188
2023-12-20,17.286387787786147
2023-12-21,17.643054376278933
2023-12-22,18.05780176889206
2023-12-23,16.089831607343374
2023-12-24,16.501814577894287
2023-12-25,18.64326409402272
2023-12-26,18.12086543812794
2023-12-27,17.81601666364732
2023-12-28,18.068433933065393
2023-12-29,18.44758170536167
2023-12-30,17.61024031969064
2023-12-31,17.42169527459769
